-1.30499, -0.972201, -0.96488
-1.29521, -0.970065, -0.962266
-1.28543, -0.967929, -0.95956
-1.27566, -0.965403, -0.956762
-1.26588, -0.962465, -0.953873
-1.25611, -0.958696, -0.950893
-1.24633, -0.954206, -0.947822
-1.23656, -0.949715, -0.944661
-1.22678, -0.945225, -0.941409
-1.21701, -0.940735, -0.938067
-1.20723, -0.936244, -0.934636
-1.19746, -0.931754, -0.931115
-1.18768, -0.927263, -0.927505
-1.17791, -0.922773, -0.923807
-1.16813, -0.918283, -0.920021
-1.15836, -0.913792, -0.916146
-1.14858, -0.908528, -0.912184
-1.13881, -0.902931, -0.908135
-1.12903, -0.897334, -0.903999
-1.11926, -0.891736, -0.899777
-1.10948, -0.886139, -0.895468
-1.09971, -0.880542, -0.891074
-1.08993, -0.874811, -0.886595
-1.08016, -0.86729, -0.882032
-1.07038, -0.859771, -0.877384
-1.06061, -0.85225, -0.872652
-1.05083, -0.84473, -0.867836
-1.04106, -0.83721, -0.862938
-1.03128, -0.82969, -0.857958
-1.02151, -0.82217, -0.852895
-1.01173, -0.81465, -0.847751
-1.00196, -0.80713, -0.842526
-0.99218, -0.799855, -0.83722
-0.982405, -0.79531, -0.831834
-0.97263, -0.790765, -0.826369
-0.962854, -0.78622, -0.820825
-0.953079, -0.781675, -0.815203
-0.943304, -0.77713, -0.809502
-0.933529, -0.772585, -0.803725
-0.923754, -0.76804, -0.79787
-0.913979, -0.763495, -0.791939
-0.904203, -0.75895, -0.785933
-0.894428, -0.754405, -0.779851
-0.884653, -0.749861, -0.773695
-0.874878, -0.745316, -0.767465
-0.865103, -0.74077, -0.761162
-0.855327, -0.736226, -0.754786
-0.845552, -0.731681, -0.748338
-0.835777, -0.727136, -0.741818
-0.826002, -0.722591, -0.735227
-0.816227, -0.718046, -0.728566
-0.806452, -0.713501, -0.721836
-0.796676, -0.708956, -0.715037
-0.786901, -0.704411, -0.708169
-0.777126, -0.699866, -0.701233
-0.767351, -0.695322, -0.694231
-0.757576, -0.690777, -0.687162
-0.747801, -0.685677, -0.680028
-0.738025, -0.680169, -0.672828
-0.72825, -0.674662, -0.665565
-0.718475, -0.669154, -0.658237
-0.7087, -0.663647, -0.650847
-0.698925, -0.658139, -0.643395
-0.68915, -0.652632, -0.635881
-0.679374, -0.646402, -0.628306
-0.669599, -0.638843, -0.620672
-0.659824, -0.631285, -0.612978
-0.650049, -0.623726, -0.605225
-0.640274, -0.616168, -0.597415
-0.630499, -0.60861, -0.589548
-0.620723, -0.601051, -0.581624
-0.610948, -0.593493, -0.573644
-0.601173, -0.585996, -0.56561
-0.591398, -0.578715, -0.557522
-0.581623, -0.571525, -0.54938
-0.571847, -0.564417, -0.541187
-0.562072, -0.557523, -0.532941
-0.552297, -0.5509, -0.524644
-0.542522, -0.544277, -0.516298
-0.532747, -0.535857, -0.507901
-0.522972, -0.524766, -0.499457
-0.513196, -0.513676, -0.490964
-0.503421, -0.502585, -0.482425
-0.493646, -0.491482, -0.47384
-0.483871, -0.480325, -0.465209
-0.474096, -0.469168, -0.456534
-0.464321, -0.45801, -0.447815
-0.454545, -0.446853, -0.439054
-0.44477, -0.435696, -0.430251
-0.434995, -0.424616, -0.421406
-0.42522, -0.413613, -0.412521
-0.415445, -0.402609, -0.403597
-0.40567, -0.391606, -0.394634
-0.395894, -0.380603, -0.385634
-0.386119, -0.3696, -0.376596
-0.376344, -0.358597, -0.367523
-0.366569, -0.347805, -0.358414
-0.356794, -0.338629, -0.349272
-0.347019, -0.329629, -0.340096
-0.337243, -0.320649, -0.330887
-0.327468, -0.31167, -0.321647
-0.317693, -0.302691, -0.312376
-0.307918, -0.293711, -0.303075
-0.298143, -0.284732, -0.293745
-0.288368, -0.275753, -0.284388
-0.278592, -0.266774, -0.275003
-0.268817, -0.257794, -0.265591
-0.259042, -0.248815, -0.256155
-0.249267, -0.239836, -0.246694
-0.239492, -0.230857, -0.237209
-0.229717, -0.221877, -0.227702
-0.219941, -0.212898, -0.218172
-0.210166, -0.203919, -0.208622
-0.200391, -0.194503, -0.199053
-0.190616, -0.184703, -0.189464
-0.180841, -0.174903, -0.179857
-0.171065, -0.165102, -0.170232
-0.16129, -0.155302, -0.160592
-0.151515, -0.145502, -0.150936
-0.14174, -0.135702, -0.141266
-0.131965, -0.125902, -0.131582
-0.12219, -0.116102, -0.121886
-0.112414, -0.106302, -0.112178
-0.102639, -0.0965016, -0.102459
-0.0928641, -0.0867013, -0.0927307
-0.083089, -0.0769014, -0.0829934
-0.0733138, -0.0671012, -0.0732481
-0.0635386, -0.057301, -0.0634959
-0.0537634, -0.0475011, -0.0537375
-0.0439883, -0.0377007, -0.0439741
-0.0342131, -0.0279008, -0.0342064
-0.0244379, -0.0181007, -0.0244355
-0.0146628, -0.00830042, -0.0146622
-0.00488759, 0.00149977, -0.00488757
0.00488758, 0.0112999, 0.00488756
0.0146628, 0.0210999, 0.0146622
0.0244379, 0.0309, 0.0244355
0.0342131, 0.0407002, 0.0342064
0.0439883, 0.0505003, 0.0439741
0.0537634, 0.0603004, 0.0537375
0.0635386, 0.0701005, 0.0634959
0.0733138, 0.0799007, 0.0732481
0.0830889, 0.0893141, 0.0829934
0.0928641, 0.0977799, 0.0927307
0.102639, 0.106246, 0.102459
0.112414, 0.114712, 0.112178
0.12219, 0.123178, 0.121886
0.131965, 0.131734, 0.131582
0.14174, 0.140509, 0.141266
0.151515, 0.149284, 0.150936
0.16129, 0.158059, 0.160592
0.171065, 0.166834, 0.170232
0.180841, 0.175834, 0.179857
0.190616, 0.185269, 0.189464
0.200391, 0.194838, 0.199053
0.210166, 0.204406, 0.208622
0.219941, 0.213975, 0.218172
0.229717, 0.223544, 0.227701
0.239492, 0.233113, 0.237209
0.249267, 0.242682, 0.246694
0.259042, 0.25222, 0.256155
0.268817, 0.261584, 0.265591
0.278592, 0.270948, 0.275003
0.288368, 0.280312, 0.284388
0.298143, 0.289676, 0.293745
0.307918, 0.299039, 0.303075
0.317693, 0.308403, 0.312376
0.327468, 0.317623, 0.321647
0.337243, 0.326714, 0.330887
0.347019, 0.335967, 0.340096
0.356794, 0.345419, 0.349272
0.366569, 0.354897, 0.358414
0.376344, 0.364376, 0.367523
0.386119, 0.373854, 0.376596
0.395894, 0.383333, 0.385634
0.40567, 0.392812, 0.394634
0.415445, 0.40229, 0.403597
0.42522, 0.411769, 0.412521
0.434995, 0.421247, 0.421406
0.44477, 0.430726, 0.430251
0.454545, 0.440204, 0.439054
0.464321, 0.449683, 0.447815
0.474096, 0.459161, 0.456534
0.483871, 0.46864, 0.465209
0.493646, 0.478106, 0.47384
0.503421, 0.487433, 0.482425
0.513196, 0.495415, 0.490964
0.522972, 0.503247, 0.499457
0.532747, 0.51108, 0.507901
0.542522, 0.518913, 0.516298
0.552297, 0.526746, 0.524644
0.562072, 0.534579, 0.532941
0.571847, 0.542411, 0.541187
0.581623, 0.550244, 0.54938
0.591398, 0.558077, 0.557522
0.601173, 0.565849, 0.56561
0.610948, 0.5736, 0.573644
0.620723, 0.581352, 0.581624
0.630499, 0.589103, 0.589548
0.640274, 0.596855, 0.597415
0.650049, 0.604606, 0.605225
0.659824, 0.612357, 0.612978
0.669599, 0.620109, 0.620672
0.679374, 0.62786, 0.628306
0.68915, 0.635612, 0.635881
0.698925, 0.643363, 0.643395
0.7087, 0.651212, 0.650847
0.718475, 0.659321, 0.658237
0.72825, 0.66743, 0.665565
0.738025, 0.675495, 0.672828
0.747801, 0.683556, 0.680028
0.757576, 0.691617, 0.687162
0.767351, 0.699679, 0.694231
0.777126, 0.70774, 0.701233
0.786901, 0.715801, 0.708169
0.796676, 0.723862, 0.715037
0.806452, 0.731923, 0.721836
0.816227, 0.739984, 0.728566
0.826002, 0.746321, 0.735227
0.835777, 0.752414, 0.741818
0.845552, 0.758507, 0.748338
0.855327, 0.7646, 0.754786
0.865103, 0.770692, 0.761162
0.874878, 0.776785, 0.767465
0.884653, 0.782878, 0.773695
0.894428, 0.788971, 0.779851
0.904203, 0.795064, 0.785933
0.913979, 0.801157, 0.791939
0.923754, 0.80725, 0.79787
0.933529, 0.813343, 0.803725
0.943304, 0.819436, 0.809502
0.953079, 0.825529, 0.815203
0.962854, 0.831621, 0.820825
0.972629, 0.837714, 0.826369
0.982405, 0.843807, 0.831834
0.99218, 0.8499, 0.83722
1.00196, 0.854128, 0.842526
1.01173, 0.857326, 0.847751
1.02151, 0.860524, 0.852895
1.03128, 0.863722, 0.857958
1.04106, 0.86692, 0.862938
1.05083, 0.870117, 0.867836
1.06061, 0.873315, 0.872652
1.07038, 0.876513, 0.877384
1.08016, 0.879711, 0.882032
1.08993, 0.882908, 0.886595
1.09971, 0.886106, 0.891074
1.10948, 0.889304, 0.895468
1.11926, 0.892501, 0.899777
1.12903, 0.8957, 0.903999
1.13881, 0.898897, 0.908135
1.14858, 0.902095, 0.912184
1.15836, 0.905293, 0.916146
1.16813, 0.90849, 0.920021
1.17791, 0.911688, 0.923807
1.18768, 0.914886, 0.927505
1.19746, 0.918084, 0.931115
1.20723, 0.921282, 0.934636
1.21701, 0.924479, 0.938067
1.22678, 0.927677, 0.941409
1.23656, 0.930875, 0.944661
1.24633, 0.934073, 0.947822
1.25611, 0.937271, 0.950893
1.26588, 0.940468, 0.953873
1.27566, 0.943666, 0.956762
1.28543, 0.946864, 0.95956
1.29521, 0.950062, 0.962266
1.30499, 0.953259, 0.96488
1.31476, 0.956457, 0.967402
1.32454, 0.959655, 0.969831
1.33431, 0.962815, 0.972167
1.34409, 0.964504, 0.974411
1.35386, 0.966195, 0.976562
1.36364, 0.967885, 0.978619
1.37341, 0.969574, 0.980583
1.38319, 0.971265, 0.982453
1.39296, 0.972955, 0.984229
1.40274, 0.974644, 0.985911
1.41251, 0.976334, 0.987499
1.42229, 0.978138, 0.988993
1.43206, 0.979949, 0.990392
1.44184, 0.981761, 0.991696
1.45161, 0.983573, 0.992906
1.46139, 0.985385, 0.994021
1.47116, 0.987197, 0.995041
1.48094, 0.989008, 0.995965
1.49071, 0.99082, 0.996795
1.50049, 0.992632, 0.997529
1.51026, 0.994443, 0.998168
1.52004, 0.996255, 0.998712
1.52981, 0.998067, 0.99916
1.53959, 0.999879, 0.999513
1.54936, 1.00169, 0.99977
1.55914, 1.0035, 0.999932
1.56891, 1.00531, 0.999998
1.57869, 1.00713, 0.999969
1.58847, 1.00894, 0.999844
1.59824, 1.01075, 0.999623
1.60802, 1.01175, 0.999307
1.61779, 1.0106, 0.998896
1.62757, 1.00945, 0.998389
1.63734, 1.0083, 0.997787
1.64712, 1.00714, 0.997089
1.65689, 1.00599, 0.996296
1.66667, 1.00484, 0.995408
1.67644, 1.00369, 0.994425
1.68622, 1.00254, 0.993346
1.69599, 1.00139, 0.992173
1.70577, 1.00024, 0.990905
1.71554, 0.999086, 0.989543
1.72532, 0.997935, 0.988085
1.73509, 0.996784, 0.986534
1.74487, 0.995632, 0.984888
1.75464, 0.994481, 0.983148
1.76442, 0.99333, 0.981314
1.77419, 0.992179, 0.979386
1.78397, 0.991028, 0.977365
1.79374, 0.989877, 0.97525
1.80352, 0.988726, 0.973042
1.81329, 0.987574, 0.970741
1.82307, 0.986423, 0.968348
1.83284, 0.985272, 0.965861
1.84262, 0.982755, 0.963283
1.85239, 0.977525, 0.960612
1.86217, 0.972294, 0.95785
1.87195, 0.967063, 0.954996
1.88172, 0.961832, 0.952051
1.8915, 0.956602, 0.949015
1.90127, 0.951371, 0.945889
1.91105, 0.94614, 0.942671
1.92082, 0.940909, 0.939364
1.9306, 0.935678, 0.935967
1.94037, 0.930448, 0.932481
1.95015, 0.925217, 0.928905
1.95992, 0.918307, 0.925241
1.9697, 0.911232, 0.921489
1.97947, 0.904157, 0.917648
1.98925, 0.896994, 0.913719
1.99902, 0.889501, 0.909704
2.0088, 0.88198, 0.905601
2.01857, 0.87446, 0.901412
2.02835, 0.866939, 0.897137
2.03812, 0.859418, 0.892776
2.0479, 0.851897, 0.888329
2.05767, 0.844377, 0.883798
2.06745, 0.836856, 0.879183
2.07722, 0.828941, 0.874483
2.087, 0.821006, 0.8697
2.09677, 0.813071, 0.864833
2.10655, 0.805136, 0.859885
2.11632, 0.797201, 0.854853
2.1261, 0.789266, 0.849741
2.13587, 0.781331, 0.844546
2.14565, 0.773396, 0.839272
2.15543, 0.765461, 0.833917
2.1652, 0.757527, 0.828482
2.17498, 0.749592, 0.822969
2.18475, 0.741657, 0.817376
2.19453, 0.733721, 0.811706
2.2043, 0.725787, 0.805958
2.21408, 0.717852, 0.800133
2.22385, 0.709917, 0.794231
2.23363, 0.701982, 0.788254
2.2434, 0.694047, 0.782201
2.25318, 0.686112, 0.776074
2.26295, 0.678177, 0.769872
2.27273, 0.670243, 0.763597
2.2825, 0.662308, 0.757249
2.29228, 0.654373, 0.750828
2.30205, 0.646438, 0.744336
2.31183, 0.638503, 0.737773
2.3216, 0.630568, 0.731139
2.33138, 0.622633, 0.724435
2.34115, 0.614698, 0.717662
2.35093, 0.606763, 0.710821
2.3607, 0.598828, 0.703911
2.37048, 0.590893, 0.696934
2.38025, 0.582958, 0.689891
2.39003, 0.575023, 0.682782
2.3998, 0.567088, 0.675607
2.40958, 0.559153, 0.668368
2.41935, 0.551218, 0.661065
2.42913, 0.543284, 0.653699
2.43891, 0.535349, 0.646271
2.44868, 0.527414, 0.638781
2.45846, 0.519479, 0.631229
2.46823, 0.511544, 0.623618
2.47801, 0.503609, 0.615946
2.48778, 0.495674, 0.608216
2.49756, 0.487739, 0.600428
2.50733, 0.479804, 0.592583
2.51711, 0.471869, 0.58468
2.52688, 0.463935, 0.576722
2.53666, 0.455999, 0.568709
2.54643, 0.448065, 0.560642
2.55621, 0.44013, 0.552521
2.56598, 0.432195, 0.544347
2.57576, 0.42426, 0.536121
2.58553, 0.416325, 0.527844
2.59531, 0.40839, 0.519516
2.60508, 0.400455, 0.511139
2.61486, 0.39252, 0.502713
2.62463, 0.384585, 0.494239
2.63441, 0.37665, 0.485718
2.64418, 0.368715, 0.47715
2.65396, 0.36078, 0.468537
2.66373, 0.352846, 0.459879
2.67351, 0.344911, 0.451177
2.68328, 0.336976, 0.442431
2.69306, 0.329041, 0.433644
